ques_no,subject,chapter_name,section_name,question_text,matched_knowledge_point,status,reason
2NA0821933,生物,人類與環境,生物多樣性的重要性與危機,民國75年臺南 二仁溪發生「綠牡蠣」事件，這是因為牡蠣體內含有大量的重金屬，使得牡蠣顏色轉變成綠色而得名，試推測其水質汙染來源為下列何者？　(A)家庭廢水　(B)養殖廢水　(C)農田廢水　(D)工業廢...,環境汙染,matched,
2NA0821934,生物,人類與環境,生物多樣性的重要性與危機,吻仔魚並非單一魚種，而是許多種魚類幼苗的總稱，民眾食用吻仔魚時，也扼殺了許多種幼魚長成成魚的機會，因此海洋學家呼籲民眾少吃吻仔魚，以永續經營海洋資源。下列何者與少吃吻仔魚的理由不同？　(A)國際漁業組...,永續發展,matched,
2NA0821935,生物,人類與環境,生物多樣性的重要性與危機,「放生」為民間常見的善心活動，然而近年來卻逐漸出現反對聲浪，對於此活動，下列哪一個觀點是正確的？　(A)為一善心之擧，應大量購買野生動物來放生　(B)可使動物交易更為頻繁，促進經濟繁榮　(C)應全力推...,外來種入侵,matched,
2NA0821936,生物,人類與環境,生物多樣性的重要性與危機,約西元1950年代，有人引進「小花蔓澤蘭」這種植物來綠化環境，今日這種植物已經在臺灣中南部地區造成許多原生植物死亡，甚至危害農作物，因此有「綠色癌症」之稱。關於此現象，下列敘述何者正確？　(A)這是天...,外來種入侵,matched,
2NA0821937,生物,人類與環境,生物多樣性的重要性與危機,位在美國 墨西哥灣深海的一鑽油平臺在西元2010年4月20日發生故障並爆炸，造成每天約有二萬至四萬桶的原油從海底源源不絕的湧出。關於此事件造成的影響，下列敘述何者錯誤？　(A)以浮游生物為食的魚、蝦數...,環境汙染,matched,
2NA0821938,生物,人類與環境,生物多樣性的重要性與危機,人類的「放生」與「植樹」行為，對生態系有何影響？　(A)前者對象是動物，後者對象是植物，兩者毫不相干　(B)前者對象是動物，會破壞生態平衡；後者對象是植物，有益生態平衡　(C)兩者都有可能會破壞生態平...,外來種入侵,matched,
2NA0821939,生物,人類與環境,維護生物多樣性,新聞報導：「墾丁國家公園海岸發生油汙染，墾管處研判可能是船隻在外海倒棄廢油所致。上午八時過後，恆春 南灣金黃色沙灘開始發生油汙染，油汙隨著浪潮上岸，至下午油汙才不再被帶上岸。」根據以上報導，海面油汙將...,環境汙染,matched,
2NA0821940,生物,人類與環境,維護生物多樣性,"能源危機是現在世界上人們最痛頭的問題，試問造成此問題的最主要原因為何？　(A)科技的進步　(B)生育率降低　(C)人類的過度使用　(D)人口的老化。《答案》C",永續發展,matched,
2NA0821941,生物,人類與環境,維護生物多樣性,"下列何種做法對於維持生態環境的平衡最有幫助？　(A)以人工大量繁殖對人類有益的生物　(B)引入外來生物，增加食物網的複雜性與生態系的穩定性　(C)維持生物的多樣性　(D)獵捕數量過多的野生動物。《答...",生物多樣性,matched,
2NA0821942,生物,人類與環境,維護生物多樣性,"大雄在報紙上看到「拉姆薩溼地公約」這個名詞，然後上網去查了相關資料，試問大雄查到「拉姆薩溼地公約」的目的應該為何？　(A)保護森林　(B)保護溼地　(C)保育熱帶雨林的野生植物　(D)保護空氣品質。...",國際公約,matched,
2NA0821943,生物,人類與環境,維護生物多樣性,大雄在報紙上看到「華盛頓公約」這個名詞，然後上網去查了相關的資料，請問大雄查到「華盛頓公約」的目的應該為何？　(A)管制野生動植物的交易　(B)保護溼地　(C)保育熱帶雨林的野生植物　(D)減少碳的排...,國際公約,matched,
2NA0821944,生物,人類與環境,維護生物多樣性,"試問下列何者不是保育野生生物的目的？　(A)維護生物多樣性　(B)維持食物網的複雜度　(C)維持生態系的平衡　(D)滿足人類的口腹之慾。《答案》D",生態保育,matched,
2NA0821945,生物,人類與環境,維護生物多樣性,"生態學家們努力保護現存的物種，其主要目的為下列何者﹖　(A)成立自然保留區或國家公園　(B)維護生物多樣性　(C)以利將來的開發　(D)供人類觀賞。《答案》B",生物多樣性,matched,
2NA0821946,生物,人類與環境,維護生物多樣性,有關國際間為了維護地球的環境與生物所成立的會議、組織和公約，下列何者配對錯誤？　(A)拉姆薩溼地公約─溼地的保育　(B)京都議定書─控制溫室氣體的排放量　(C)華盛頓公約─管制野生動、植物的貿易　(D...,國際公約,matched,
2NA0821947,生物,人類與環境,維護生物多樣性,"有關生態保育的目的，下列何者錯誤？　(A)保存野生物種的遺傳基因，使其永續生存　(B)維持生物多樣性　(C)大量繁殖瀕臨絕種的生物作為寵物　(D)保育生態環境亦是保障人類未來的生存環境。《答案》C",生態保育,matched,
2NA0821948,生物,人類與環境,維護生物多樣性,"下列何種措施有助於維護臺灣的生物多樣性？　(A)擴大農業耕地面積　(B)由國外引進外來種生物　(C)設立國家公園與生態保護區　(D)捕捉溪流中的魚並飼養在水族箱裡。《答案》C",生物多樣性,matched,
2NA0821949,生物,人類與環境,維護生物多樣性,"下列何者不是保護野生蘭花的目的？　(A)維持生物多樣性　(B)為人類留下極重要的遺傳物質　(C)達到生態平衡　(D)野生蘭花一定比較漂亮。《答案》D",生物多樣性,matched,
2NA0821950,生物,人類與環境,維護生物多樣性,"下列何種做法，可以降低生物瀕臨絕種的機會？　(A)設立國家公園　(B)開發森林遊樂區　(C)引進外來種　(D)大量捕捉。《答案》A詳解：設立國家公園的目的是在落實生態保育，有助於生態的維持，使生物...",生態保育,matched,
2NA0821952,生物,人類與環境,維護生物多樣性,"下列何者是為了將物種分級，以防止所保護的物種受到非法國際貿易而危害其生存所簽訂的公約？　(A)拉姆薩溼地公約　(B)華盛頓公約　(C)野生動物保育法　(D)生物多樣性公約。《答案》B詳解：華盛頓公...",國際公約,matched,
2NA0821953,生物,人類與環境,維護生物多樣性,"生物多樣性是維持生態平衡的必須條件，試問維護生物多樣性應該是誰的責任？　(A)政府　(B)生態保育學者　(C)教育家　(D)地球上每一個人。《答案》D詳解：自然保育，人人有責。",生物多樣性,matched,
2NA0821954,生物,人類與環境,維護生物多樣性,"下列哪一項行為不受保育法令的禁止？　(A)摘除附在水稻上的福壽螺卵塊　(B)獵捕生存於山區的帝雉　(C)捕捉有劇毒的眼鏡蛇　(D)捕捉生活在淺海的中華白海豚。《答案》A",生態保育,matched,
2NA0821955,生物,人類與環境,維護生物多樣性,下列何者不是 國際自然保育聯盟(IUCN)判定生物是否面臨瀕危的條件？　(A)棲地面積過少　(B)過去10年內族群數目減少至50％以下　(C)無法以人工方式增加族群的個體數　(D)族群中具生殖能力的個...,生態保育,matched,
2NA0821956,生物,人類與環境,維護生物多樣性,"國際自然保育聯盟為了評估現存生物的瀕危等級，制定了下列何者？　(A)瀕危物種紅色名錄　(B)文化資產保存法　(C)京都議定書　(D)蒙特婁議定書。《答案》A",生態保育,matched,
2NA0821957,生物,人類與環境,維護生物多樣性,"為了避免國際貿易對野生動植物造成威脅，各國簽訂了下列何者？　(A)華盛頓公約　(B)拉姆薩溼地公約　(C)生物多樣性公約　(D)野生動物保育法。《答案》A詳解：華盛頓公約是為了管制野生動植物的貿易...",國際公約,matched,
2NA0821958,生物,人類與環境,維護生物多樣性,"下列何者不屬於維護生物多樣性的保育工作？　(A)維持原始森林的樣貌　(B)進行多樣樹種的人工造林計畫　(C)將草原闢為稻田以生產糧食　(D)進行臺灣鏟頷魚的棲地復育計畫。《答案》C",棲地破壞,matched,
2NA0821959,生物,人類與環境,維護生物多樣性,"下列哪一選項，不是臺灣生物具多樣性的原因？　(A)人口眾多　(B)具多樣化的生態環境　(C)海拔高度變化大　(D)兼具熱帶、亞熱帶氣候。《答案》A",生物多樣性,matched,
2NA0821960,生物,人類與環境,維護生物多樣性,"維護生物多樣性，就是維護下列何者？(A)甲乙丙丁　(B)只有甲乙丙　(C)只有乙丙　(D)只有乙丁。《答案》A",生物多樣性,matched,
2NA0821961,生物,人類與環境,維護生物多樣性,"有關生態保育的敘述，下列何者錯誤？　(A)人類是地球生態系的一分子　(B)維持生物多樣性，達成生態平衡　(C)成立國家公園，落實生態保育工作　(D)成立自然保留區的主要目的是提供民眾休閒旅遊好去處。...",生態保育,matched,
2NA0821962,生物,人類與環境,維護生物多樣性,下列有關臺灣鱒的生態保育工作，何者最恰當？　(A)定期追蹤、記錄族群的數量增減，數量一有減少，便立即補足至原有數量　(B)保護其棲息的山林與溪流　(C)以人工方法繁殖後，再進行野放　(D)放任不予理會...,棲地保護,matched,
2NA0821963,生物,人類與環境,維護生物多樣性,"自然界充滿各式各樣的生物，為什麼人類還要努力保護現存的物種呢？　(A)創造新物種，聞名國際　(B)維持生物多樣性，達到生態平衡　(C)以成立自然保留區或國家公園　(D)提供國人更多生態教育的環境。《...",生物多樣性,matched,
2NA0821964,生物,人類與環境,維護生物多樣性,森林裡的松鼠數量激增，而松鼠會啃食樹木，危害樹木甚鉅。以下何種做法是不符合生態保育的原則？　(A)森林裡松鼠繁殖的數量再多都要加以保護　(B)選擇適當的地點設置陷阱，減少松鼠　(C)適度開放狩獵活動，...,生態保育,matched,
2NA0821965,生物,人類與環境,維護生物多樣性,"「填湖造田」這個舉動對於整個生態系的影響如何？　(A)好的，可以消除該地區的蚊子　(B)好的，可以增加生物的種類　(C)不好的，因為會造成環境汙染　(D)不好的，因為會破壞生態平衡。《答案》D詳解...",生態平衡,matched,
2NA0821966,生物,人類與環境,維護生物多樣性,"下列哪一項活動最可能達到使民眾體會自然之美，以體會自然保育的重要性？　(A)百貨公司週年慶　(B)美食展　(C)溫泉飯店泡湯卷低價促銷　(D)國家公園生態導覽。《答案》D",生態保育,matched,
2NA0821967,生物,人類與環境,維護生物多樣性,"人類的哪種活動，會對生態環境造成傷害？甲.建造水壩；乙.沿海工業區的開發；丙.設置自然保留區。　(A)甲乙丙　(B)甲乙　(C)只有甲　(D)只有乙。《答案》B詳解：除設自然保留區外，建造水壩、開...",棲地破壞,matched,
2NA0821968,生物,人類與環境,維護生物多樣性,"政府希望經由一些政策來改善我們的環境，試問經由什麼政策可以減低人類對於自然環境的破壞？　(A)大量使用化石燃料　(B)多使用免洗餐具　(C)資源回收再利用　(D)耕作時，多施肥及噴灑農藥。《答案》C...",永續發展,matched,
2NA0821969,生物,人類與環境,維護生物多樣性,生態保育與經濟發展之間經常互相牽制，試問下列何者是正確的？　(A)為了人民的生活保障，先發展經濟，再考慮生態保育　(B)在溪谷建造水壩可以儲水、防洪、發電，有百利而無害，對經濟發展十分重要，所以應多建...,永續發展,matched,
