ques_no,subject,chapter_name,section_name,question_text,matched_knowledge_point,status,reason
5575,高中化學,反應速率定律,化學反應速率與表示法,某反應式為?2甲＋3乙→丙＋4丁，已知甲的濃度與反應時間之關係為附圖的AQ曲線，且甲的初濃度為25 M。下列敘述何者正確？（經Q點的切線為線段）(A) 0 ~ 20 min，甲的平均反應速率為0....,,skipped,題目提到圖片相關內容: 附圖
5576,高中化學,反應速率定律,化學反應速率與表示法,若已知2N2O(g) → 2N2(g)＋O2(g)為零級反應，則下列圖形何者正確？(A) (B) (C) (D) (E)  《答案》A《解析》零級反應?r = k?為等速率反應，其速率不受反...,反應級數,matched,
5577,高中化學,反應速率定律,化學反應速率與表示法,已知反應2A＋3B＋C→X＋Y之反應物初濃度與反應速率的關係如附表。若[A] = 0.03 M、[B] = 0.1 M、[C] = 0. 2 M時，A消耗速率為何？(A) 0.96 M min－1(B...,速率定律與速率常數,matched,
5578,高中化學,反應速率定律,化學反應速率與表示法,已知某反應速率方程式為，且速率常數，則當[P]加倍時，反應速率變為原來的多少倍？(A)不變(B) 2(C) 4(D) 8(E)10 《答案》A《解析》由反應速率常數k值的單位為M s－1，可判斷為...,反應級數,matched,
5579,高中化學,反應速率定律,化學反應速率與表示法,已知2N2O5(g) → 4NO2(g)＋O2(g)的速率方程式為，1 M的經8分鐘後變為0.5 M，再經多少分鐘後，可變為0.125 M？(A) 8(B) 16(C) 24(D) 32(E) 4...,半生期與放射性衰變,matched,
5580,高中化學,反應速率定律,化學反應速率與表示法,在5 L容器內放入N2(g)和H2(g)，於某條件下進行反應形成NH3(g)，反應進行2小時後，測得容器內有5 mol H2、8 mol N2以及6 mol NH3，請問N2(g)的速率為多少M/mi...,反應速率定義與表示,matched,
5581,高中化學,反應速率定律,化學反應速率與表示法,氣體A與氣體B會相互反應，在定溫定壓下，下表為A及B在各種濃度之反應速率，請問此反應總級數為多少？(A)0(B)1(C)2(D)3(E)4 《答案》D《解析》由實驗1和2可知。由實驗3和4可知，...,反應級數,matched,
5582,高中化學,反應速率定律,化學反應速率與表示法,若A濃度為3.0 M，B濃度為1.0 M，則初速率為多少M/min？(A)1/6(B)1(C)6(D)1/3(E)3 《答案》E《解析》，R3 M/min。,反應速率定義與表示,matched,
5583,高中化學,反應速率定律,化學反應速率與表示法,若某反應速率定律式為Rk[A]m，已知其反應速率常數為k5.12×10－5M/min，則當[A]濃度減少一半，反應速率變為原來的多少倍？(A)1(B)1/2(C)1/4(D)1/8(E)1/16 ...,速率定律與速率常數,matched,
5584,高中化學,反應速率定律,化學反應速率與表示法,阿明在暑假時先讀了上大學的哥哥所留下的高中課本，其中讀到化學平衡章節時看到此段：「一、	化學平衡是指在宏觀條件一定的可逆反應中，化學反應正逆反應速率相等，反應物和生成物各組分濃度不再改變的狀態，如圖...,,skipped,題目提到圖片相關內容: 如圖
5585,高中化學,反應速率定律,化學反應速率與表示法,反應3A(g) + 2B(g) → 4C(g)的反應速率定律為RkPAPB2。若以反應物A2 mol，B 1 mol時，反應速率為R；現若在維持溫度及體積不變的情況下，以反應物A5 mol，B...,速率定律與速率常數,matched,
5586,高中化學,反應速率定律,化學反應速率與表示法,下列反應式，何者可用【】內的變化來測其反應速率？(A)AgNO3 + HCl → AgCl + HNO3【pH值】(B)N2 + 3H2 → 2NH3【氣體壓力】(C)H2CO3 + 2NaOH → ...,氣相反應速率與壓力關係,matched,
5587,高中化學,反應速率定律,化學反應速率與表示法,下列何組性質均會影響反應速率常數的大小？(A)限量試劑的濃度及其反應級數(B)所有反應物的濃度和反應總級數(C)反應總級數和溫度(D)反應物的本質和溫度(E)反應物的濃度和狀態 《答案》D《解析》影響...,速率定律與速率常數,matched,
5588,高中化學,反應速率定律,化學反應速率與表示法,下列有關反應級數的敘述，何者正確？(A)反應的總級數等於方程式反應物的係數和(B)可為整數，亦可為分數或負數(C)反應級數愈大表示反應速率常數k值愈小(D)反應級數愈大表示反應速率愈快(E)反應級數愈...,反應級數,matched,
5589,高中化學,反應速率定律,化學反應速率與表示法,在一煙霧實驗箱中，測得煙霧的主要成分為RH（烴類）、NO、NO2、O3和PAN（CH3COOONO2），各種物質的相對濃度隨時間的消長，記錄於附圖中，請根據此圖推論何者最不合理？(A)RH消失的速率...,,skipped,題目提到圖片相關內容: 圖中
5590,高中化學,反應速率定律,化學反應速率與表示法,反應2X(g) + Y(g) → 3Z(g)的速率定律為R = k[X]2[Y]。當參與反應的X為3莫耳，Y為1莫耳時，反應的初速率為S。若在溫度及壓力均維持不變下，參與反應的X為3莫耳，而Y為5莫耳...,速率定律與速率常數,matched,
5591,高中化學,反應速率定律,化學反應速率與表示法,對於之反應，其反應速率，下列何者正確？(A)(B)(C)(D)(E)  《答案》D《解析》。,速率定律與速率常數,matched,
5592,高中化學,反應速率定律,化學反應速率與表示法,圖(a)為一級反應A→B的反應物濃度與時間的關係圖。圖(b)為反應速率與反應物濃度的關係圖。試問哪兩條關係線能正確描述此一級反應？(A)甲與己(B)乙與庚(C)丙與戊(D)丙與己(E)甲與庚 《答案...,反應級數,matched,
5593,高中化學,反應速率定律,化學反應速率與表示法,在800℃時，H2(g)與NO(g)之反應式為2H2(g) + 2NO(g) → 2H2O(g) + N2(g)，今於800℃，在一體積不變的容器中，置入分壓各為760 mmHg之H2(g)和600 ...,氣相反應速率與壓力關係,matched,
5594,高中化學,反應速率定律,化學反應速率與表示法,有關反應2NO(g) + Cl2(g) → 2NOCl(g)，已知速率定律為R = k[NO]2[Cl2]。下列有關此反應的敘述，何者正確？(A)k為常數，與溫度無關(B)反應總級數為4級(C)將Cl...,速率定律與速率常數,matched,
5595,高中化學,反應速率定律,化學反應速率與表示法,H2與NO反應產生N2及H2O為不可逆反應，此反應之H2及NO起始分壓分別為300 mmHg及100 mmHg，反應速率（R）測量的結果發現起始速率為NO反應掉一半（50 mmHg）時速率之4.8倍，...,速率定律與速率常數,matched,
5596,高中化學,反應速率定律,化學反應速率與表示法,某反應3A → 2B + C，經100秒後，A恰好反應掉一半，已知反應速率定律為r = k[A]，則再過100秒後，剩下若干%的A？(A) 50(B) 25(C) 12.5(D) 8(E) 6.75 ...,半生期與放射性衰變,matched,
5597,高中化學,反應速率定律,化學反應速率與表示法,將1.0 mol氣體X與0.4 mol氣體Y混合置於1 L的密閉容器中，發生如下反應：3X(g) + Y(g) → 2Z(g) + nW(g)，4 mins末測得Y剩餘0.1 M，0～4 mins的W...,反應速率定義與表示,matched,
5598,高中化學,反應速率定律,化學反應速率與表示法,反應A + 2B → 2C + 3D，下列選項為在四種不同條件下的反應速率，則該反應進行得最快的為下列何者？(A) rA = 0.4 M‧s－1(B) rB = 0.2 M‧s－1 (C) rC = ...,反應速率定義與表示,matched,
5599,高中化學,反應速率定律,化學反應速率與表示法,在一定溫且真空定容裝置中，放置入N2O4，其分解反應為：N2O4 → 2NO2，N2O4的起始壓力為80mmHg，在經過60秒後，測得總壓力為120mmHg。試求0～60秒間NO2的平均生成速率（mm...,氣相反應速率與壓力關係,matched,
5600,高中化學,反應速率定律,化學反應速率與表示法,在A + 3B → 2C反應中，經過一段時間t後，C的濃度變化量為0.09 M，在此段時間內，A的平均反應速率為0.45 M/min，則t為多少？(A)6.0(B)4.0(C)1.5(D)0.5(...,反應速率定義與表示,matched,
5601,高中化學,反應速率定律,化學反應速率與表示法,定溫下觀察下列反應：O2(g) + H2(g) → H2O(g)（未平衡），可以用來進行反應速率量測的方法為下列何者？(A)系統質量(B)顏色(C)定容下量測密度(D)定容下量測總壓(E)味道 《答案...,氣相反應速率與壓力關係,matched,
5602,高中化學,反應速率定律,化學反應速率與表示法,一反應：2A + B → C，[A]為二級，[B]為一級，這些級數可以代表的何種性質？(A)改變[A]的濃度對於反應速率的影響比[B]大(B) [A]的反應速率為[B]的2倍(C) rA > rB(D...,反應級數,matched,
5603,高中化學,反應速率定律,化學反應速率與表示法,已知某反應aA → 產物，反應物A的濃度與反應經過的時間如上表，此反應的反應級數為？(A) 0(B) 1(C) 2(D) 3(E)－1 《答案》B《解析》經過同樣的時間，反應物濃度，[A]成等比下降...,反應級數,matched,
5604,高中化學,反應速率定律,化學反應速率與表示法,某容器內有W、X、Y、Z四種氣體，其分壓分別為100、50、10、80 mmHg。如果此系統中僅有下列三個二級反應（對各反應物為一級反應），其反應速率常數分別為k、0.5k、0.01k：?W + X...,速率定律與速率常數,matched,
5605,高中化學,反應速率定律,化學反應速率與表示法,反應A(g) + 2B(g) → C(g)為一不可逆反應，A及B初始分壓分別為100 mmHg及300 mmHg，反應速率測量結果發現，當A的分壓剩下一半時，反應速率為初始速率的，此反應的速率定律式...,速率定律與速率常數,matched,
5606,高中化學,反應速率定律,化學反應速率與表示法,反應3A(g) + B(g) + 2C(g) → D(g) + 2E(g)分別測得各反應物初濃度，與D濃度生成速率之關係圖如下，請問此反應的反應總級數為多少級？(A)一級(B)二級(C)三級(D)四...,反應級數,matched,
5607,高中化學,反應速率定律,化學反應速率與表示法,正電子放射斷層攝影是先進的癌症診斷技術之一。目前使用的放射性藥劑是含有18F的氟代去氧葡萄糖，半衰期約為2小時。若從加速器製得的藥劑，運送至醫院所需時間為10小時，當醫院需要含有1.0毫克18F的氟代...,半生期與放射性衰變,matched,
5608,高中化學,反應速率定律,化學反應速率與表示法,某氣體甲經光照會進行不可逆反應，產生氣體乙與氣體丙。若在一個密閉容器中實驗，所觀察到氣體甲的濃度與時間的關係如附圖，則下列哪一數值是此反應的反應級數？(A)0(B)1(C)2(D)3(E)4 《答案...,,skipped,題目提到圖片相關內容: 附圖
5609,高中化學,反應速率定律,化學反應速率與表示法,左圖為一級反應A→B的反應物濃度與時間的關係圖。下圖為反應速率與反應物濃度的關係圖。試問哪兩條關係線能正確描述此一級反應？(A)甲與己(B)乙與庚(C)丙與戊(D)丙與己(E)甲與庚 《答案》D《解...,,skipped,題目提到圖片相關內容: 圖為
5610,高中化學,反應速率定律,化學反應速率與表示法,某生探討下列反應：X+Y→Z觀察得知反應速率會隨反應物的初始濃度的不同而變化，如表所示。試問下列有關此反應的反應速率，哪一項敘述正確？(A)與[X]成正比且與[Y]成正比(B)與[X]成正比但與[Y...,反應級數,matched,
5611,高中化學,反應速率定律,化學反應速率與表示法,化合物A(g)與B(g)反應生成C(g)，其反應式如下：2A(g)+2B(g)→3C(g)（已知此反應的反應速率式可表示為r=k[A]2[B]）。王同學做了兩次實驗。第一次將化合物A(g)及B(g)各...,速率定律與速率常數,matched,
5612,高中化學,反應速率定律,化學反應速率與表示法,已知笑氣N2O分解生成N2和O2為一級反應，其半衰期為t。若將8大氣壓的N2O置於一固定體積及溫度的容器中，試問經過t時間後，此系統之總壓力變為幾大氣壓？(A)4(B)8(C)10(D)12 《答案》...,半生期與放射性衰變,matched,
5613,高中化學,反應速率定律,化學反應速率與表示法,臭氧生成的反應：，下列有關反應速率的關條式，何者正確？(A)(B)(C)(D) 《答案》C《解析》由係數可知，單位時間內消耗3莫耳的O2，可產生2莫耳的O3。,反應速率定義與表示,matched,
5614,高中化學,反應速率定律,化學反應速率與表示法,哈柏法製氛之反應：，其反應速率關條式為，則應為何值？(A)(B)(C)(D) 《答案》B,速率定律與速率常數,matched,
5615,高中化學,反應速率定律,化學反應速率與表示法,一反應，在反應初始時[A]=1.2M，與足量B反應10分鐘後，[A]=0.8M，試問下列何者錯誤？(A)A的平均消耗速率0.04M/min(B)B的平均消耗速率0.04M/min(C)C的平均生成速...,反應速率定義與表示,matched,
5616,高中化學,反應速率定律,化學反應速率與表示法,已知O2的消耗率為－0.2atm/s，則總壓力之變化速率為何？(A)0(B)－0.1(C)0.1(D)0.2  atm/s《答案》A,氣相反應速率與壓力關係,matched,
5617,高中化學,反應速率定律,化學反應速率與表示法,對於反應，其反應速率，下列何者為真？(A)(B)(C)(D) 《答案》C,速率定律與速率常數,matched,
5618,高中化學,反應速率定律,化學反應速率與表示法,若r=k[A]M[B]n中速率常數k=0.5min－1，則該反應為幾級反應？(A)零級(B)一級(C)二級(D)三級 《答案》B,速率定律與速率常數,matched,
5619,高中化學,反應速率定律,化學反應速率與表示法,"於25℃反應2A+2B→C+D之速率常數k的單位為mol－2‧L2‧sec－1，則該反應對A，B而言，可能依次為何級反應？(A)1,1(B)0,1(C)2,1(D)2,0 《答案》C",速率定律與速率常數,matched,
5620,高中化學,反應速率定律,化學反應速率與表示法,某氣相反應：2A(g)+B(g)→2C(g)之反應速率定律式為；若將等莫耳數之A與B混合使其反應，而測得起始反應速率為S，今改成將莫耳數為2：1的A、B於同溫下混合。但將物系總壓增為原來兩倍，則此時...,氣相反應速率與壓力關係,matched,
